id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,id_victim,type,situation,circumstances,deathDate,personType,age,ageGroup,genre,race,place,serviceStatus,qualifications,politicalPosition,politicalStatus,partie,coorporation,agentPosition,agentStatus,unit
50552,"Uruguai, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,URUGUAI,,,-12.9369031,-38.4943721,"04/07/2022, 16:00:00",true,true,PM (17ª CIPM),Ação policial,,Perseguição,false,ad1a1b6a-70e9-4ce5-9475-7594aca732e1,People,dead,Sem identificação,"04/07/2022, 19:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50577,"Águas Claras, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,AGUAS CLARAS,,LOTEAMENTO CONDOR,-12.897762766610727,-38.44242631907958,"04/07/2022, 21:00:00",false,false,,Disputa,,,false,3d9bac6b-0733-498b-acb3-7d6437befc46,People,dead,Sem identificação,"04/07/2022, 21:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50562,Rua do Canal - Bom Juá,Nordeste,Bahia,Salvador,BOM JUA,,,-12.940552323769554,-38.473249066686996,"05/07/2022, 19:00:00",false,false,,Homicidio/Tentativa,,,false,a425914b-004d-46f8-9f40-6d6af69ac80d,People,dead,Sem identificação,"05/07/2022, 20:59:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50586,"Rua Acajutiba - Gleba C, Camaçari - BA, 42803-020, Brasil",Nordeste,Bahia,Camaçari,GLEBA C,,,-12.7114929,-38.331367,"05/07/2022, 21:00:00",false,false,,Homicidio/Tentativa,,,false,5539521d-ec13-44b5-bbe2-b7aad0d78d7b,People,dead,Sem identificação,"05/07/2022, 21:00:00",Civilian,26,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50602,"Sarandy, Candeias - BA, Brasil",Nordeste,Bahia,Candeias,SANRANDY,,,-12.6691481,-38.5303136,"06/07/2022, 21:00:00",true,true,PM (10ª CIPM),Ação policial,,,false,4bb07df9-f237-4465-aca9-df5ac9617fda,People,dead,Sem identificação,"06/07/2022, 21:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50598,"Rua dos Cajueiros - Cassange, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,CASSANGE,,,-12.8942992,-38.3751866,"07/07/2022, 17:00:00",false,false,,Homicidio/Tentativa,,,false,e2d36181-2e56-43df-8bde-77aa6493f327,People,dead,Sem identificação,"07/07/2022, 19:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50598,"Rua dos Cajueiros - Cassange, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,CASSANGE,,,-12.8942992,-38.3751866,"07/07/2022, 17:00:00",false,false,,Homicidio/Tentativa,,,false,58147660-b7e0-43f6-b6e9-28448efca95e,People,dead,Sem identificação,"07/07/2022, 19:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50603,"Rua Eixo 11- Faz. Coutos 3ª Etapa - Fazenda Coutos, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,FAZENDA COUTOS,,TEOTONIO VILELA (FAZENDA COUTOS),-12.845197199999989,-38.45965071534424,"07/07/2022, 20:20:00",true,true,PM (Rondesp BTS),Operação policial,,,false,50e0c628-9686-44ef-ad9b-2f88e8216c07,People,dead,Sem identificação,"07/07/2022, 20:20:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50605,"Santa Cruz, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,SANTA CRUZ,,,-13.0037355,-38.4788023,"07/07/2022, 21:00:00",false,false,,Homicidio/Tentativa,,,false,85ec73ec-ab9e-4a4b-86af-cc5abccbedab,People,dead,Sem identificação,"07/07/2022, 21:00:00",Civilian,43,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50607,"Malemba, Candeias - BA, Brasil",Nordeste,Bahia,Candeias,MALEMBA,,,-12.6792343,-38.5441008,"08/07/2022, 14:25:00",false,false,,Briga,,,false,394b3d3e-4205-4442-a636-94aa18847eef,People,dead,,"08/07/2022, 14:25:00",Civilian,37,adulto,homem cis,Branca,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50628,"Via CETREL S/A - Camaçari, BA, Brasil",Nordeste,Bahia,Camaçari,INDUSTRIAL,,,-12.6893328,-38.2266954,"08/07/2022, 21:00:00",false,false,,Homicidio/Tentativa,,,false,5f85793b-2a24-434e-ae80-b3eddc80d47f,People,dead,Sem identificação,"08/07/2022, 21:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50621,"Avenida Ulysses Guimarães - Sussuarana, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,SUSSUARANA,,,-12.9354062,-38.4400902,"09/07/2022, 00:00:00",false,false,,Homicidio/Tentativa,,,false,0f9fe492-6e70-42cd-936f-ea5f9174420d,People,dead,Sem identificação,"09/07/2022, 00:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50658,"Rua Água de Cheiro, Jardim Santo Inácio, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,JARDIM SANTO INACIO,,,-12.927335515335422,-38.461439860852046,"09/07/2022, 21:00:00",false,false,,Disputa,,Ataques armados sobre rodas,false,d6178e2f-3ef9-4f7f-a54a-0ebe4d90df20,People,dead,Sem identificação,"09/07/2022, 21:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50658,"Rua Água de Cheiro, Jardim Santo Inácio, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,JARDIM SANTO INACIO,,,-12.927335515335422,-38.461439860852046,"09/07/2022, 21:00:00",false,false,,Disputa,,Ataques armados sobre rodas,false,a44c3074-2af2-4bcb-b55b-c3e1d7ce7787,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50641,"Rua Sao Raimundo - Nordeste, Salvador - BA, 41905-805, Brasil",Nordeste,Bahia,Salvador,NORDESTE DE AMARALINA,,,-13.0078413,-38.47704,"10/07/2022, 11:00:00",true,true,PM (40ª CIPM),Ação policial,,,false,4714b3cc-61a2-4ca8-9e8a-6950fe099848,People,wounded,Sem identificação,,Agent,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,não identificado,em serviço,40ª Companhia Independente de Polícia Militar (CIPM)
50648,"Rua Paracaína - São Marcos, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,SAO MARCOS,,,-12.9205996,-38.441439,"10/07/2022, 19:30:00",false,false,,Homicidio/Tentativa,,,false,2238e850-aa65-4441-aa7c-e24c613cb263,People,dead,Sem identificação,"10/07/2022, 19:30:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50683,"Rua Benedito Jenkis - Águas Claras, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,AGUAS CLARAS,,,-12.8941504,-38.4353517,"12/07/2022, 11:10:00",false,false,,Homicidio/Tentativa,,,false,79f11167-0477-4589-9a4a-6f01144fa473,People,dead,Sem identificação,"12/07/2022, 11:10:00",Civilian,36,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50694,"Av. Voluntários da Pátria - Lobato, Salvador - BA, 40387-485, Brasil",Nordeste,Bahia,Salvador,LOBATO,,,-12.9238865,-38.48317979999999,"12/07/2022, 20:50:00",false,false,,Disputa,,,false,0c03cd63-e963-44dc-b0e2-120452452290,People,dead,Sem identificação,"12/07/2022, 20:50:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50705,"Praia de Tairu, Vera Cruz - BA, Brasil",Nordeste,Bahia,Vera Cruz,VERA CRUZ,,TAIRU,-13.071523870199767,-38.73075593862305,"12/07/2022, 21:00:00",true,true,PM (5ª CIPM),Ação policial,,,false,bb789fdc-cc5f-417e-9d14-6e26d2aa5cef,People,dead,Sem identificação,"12/07/2022, 21:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50705,"Praia de Tairu, Vera Cruz - BA, Brasil",Nordeste,Bahia,Vera Cruz,VERA CRUZ,,TAIRU,-13.071523870199767,-38.73075593862305,"12/07/2022, 21:00:00",true,true,PM (5ª CIPM),Ação policial,,,false,61e387b0-8a50-4725-8c5c-31c06f3cf119,People,dead,Sem identificação,"12/07/2022, 21:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50727,"Rua Clemente Pereira - Garcia, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,GARCIA,,,-12.990691,-38.5101662,"14/07/2022, 07:30:00",false,false,,Homicidio/Tentativa,,,false,1f7c061f-ff30-4072-906b-3115234b0526,People,dead,Sem identificação,"14/07/2022, 07:30:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50761,"Periperi, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,PERIPERI,,,-12.861560450182745,-38.47494357141114,"14/07/2022, 16:10:00",true,true,PM,Ação policial,,Perseguição,false,f3ef04c1-314e-4c1e-b4d7-539b96729fba,People,dead,Sem identificação,"14/07/2022, 16:10:00",Civilian,27,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50838,"Coutos, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,COUTOS,,,-12.8557388,-38.464477,"14/07/2022, 17:00:00",true,true,PM (Rondesp BTS),Ação policial,,,false,3da427ad-ecf0-4934-949f-4c05f59f0ea0,People,dead,Sem identificação,"14/07/2022, 17:00:00",Civilian,22,adulto,homem cis,Negra,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50752,"R. Bahia - Tancredo Neves, Salvador - BA, 41210-000, Brasil",Nordeste,Bahia,Salvador,BEIRU/TANCREDO NEVES,,,-12.94568100702697,-38.447273550926205,"14/07/2022, 18:45:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,4fbf6393-3c03-4946-8d70-914dc960b86b,People,dead,Sem identificação,"14/07/2022, 18:45:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50789,"Ladeira do Riachinho - Loteamento Parque das Mangueiras, Vera Cruz - BA, Brasil",Nordeste,Bahia,Vera Cruz,MAR GRANDE,,LOTEAMENTO PARQUE DAS MANGUEIRAS,-12.959975,-38.611689,"14/07/2022, 21:00:00",true,true,PM,Ação policial,,,false,719f33b0-bbe3-4479-bc5d-04973e6ca26e,People,dead,Sem identificação,"14/07/2022, 21:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50773,"Via CETREL S/A - Camaçari, BA, Brasil",Nordeste,Bahia,Camaçari,INDUSTRIAL,,,-12.687239433560377,-38.22695289206544,"16/07/2022, 01:00:00",true,true,PM,Ação policial,,,false,1f0e4347-9230-40b8-8d86-ae3e9bdec4e0,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50800,"Rua Padre Eloi - Acupe de Brotas - Brotas, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,BROTAS,ACUPE DE BROTAS,,-12.9931985,-38.4941577,"16/07/2022, 21:00:00",true,true,PM (Rondesp ATL),Ação policial,,,true,17783d3c-bbbe-4398-8882-fb173bff0948,People,dead,Chacina,"16/07/2022, 21:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50800,"Rua Padre Eloi - Acupe de Brotas - Brotas, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,BROTAS,ACUPE DE BROTAS,,-12.9931985,-38.4941577,"16/07/2022, 21:00:00",true,true,PM (Rondesp ATL),Ação policial,,,true,8f94968a-efd9-4f57-a5ee-284cb2860013,People,dead,Chacina,"16/07/2022, 21:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50800,"Rua Padre Eloi - Acupe de Brotas - Brotas, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,BROTAS,ACUPE DE BROTAS,,-12.9931985,-38.4941577,"16/07/2022, 21:00:00",true,true,PM (Rondesp ATL),Ação policial,,,true,a78b9834-82bb-46bf-97ec-02c8ac3bf22d,People,dead,Chacina,"16/07/2022, 21:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50817,"Rua Recanto da Urbis - Periperi, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,PERIPERI,,CONJUNTO HABITACIONAL DOM EUGENIO SALES (URBIS),-12.8668739,-38.477261,"16/07/2022, 21:00:00",false,false,,Disputa,,,false,c0ac57cf-1edf-46c3-936f-a8ddaaaa25d1,People,dead,Sem identificação,"16/07/2022, 21:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50810,"Rua Conde de Porto Alegre - Iapi, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,IAPI,,,-12.9541945,-38.4812619,"17/07/2022, 15:29:00",false,false,,Homicidio/Tentativa,,,false,c1c712cd-24b9-4543-b477-eccee3b92959,People,dead,Sem identificação,"16/07/2022, 21:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50791,"Avenida Bahia, Faz Grande Retiro, Salvador - Bahia, Brasil",Nordeste,Bahia,Salvador,FAZENDA GRANDE DO RETIRO,,,-12.942027163543418,-38.478499464690685,"17/07/2022, 17:00:00",false,false,,Homicidio/Tentativa,,,false,a55a168c-df81-4bae-98f9-32e91b2a1c5a,People,dead,Sem identificação,"17/07/2022, 17:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50813,"Loteamento Areal, Barra de Pojuca - Monte Gordo, Camaçari - BA, Brasil",Nordeste,Bahia,Camaçari,BARRA DO POJUCA,,LOTEAMENTO AREAL,-12.60163478192684,-38.04960061901855,"18/07/2022, 06:40:00",false,false,,Homicidio/Tentativa,,,false,387c7045-696b-4d5f-b404-5beca402f9a2,People,dead,Sem identificação,"18/07/2022, 06:40:00",Civilian,23,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50821,"Bairro Vitória - Pojuca, BA, Brasil",Nordeste,Bahia,Pojuca,CENTRO,BAIRRO DA VITORIA,,-12.4309561,-38.3337808,"18/07/2022, 07:00:00",false,false,,Homicidio/Tentativa,,,false,217c8b0a-db30-40e1-ab5c-7dd81ee371bb,People,dead,Sem identificação,"18/07/2022, 07:00:00",Civilian,17,adolescente,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50814,"Rua Frederico Costa - Praia Grande, Salvador - BA, 40725-088, Brasil",Nordeste,Bahia,Salvador,PRAIA GRANDE,,,-12.86674,-38.4760743,"18/07/2022, 12:00:00",false,false,,Tentativa/Roubo,,,false,d1954fc3-6213-4138-85a7-907fee6910f4,People,dead,Sem identificação,"18/07/2022, 12:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50814,"Rua Frederico Costa - Praia Grande, Salvador - BA, 40725-088, Brasil",Nordeste,Bahia,Salvador,PRAIA GRANDE,,,-12.86674,-38.4760743,"18/07/2022, 12:00:00",false,false,,Tentativa/Roubo,,,false,56f53fcc-d066-4d45-acde-2ae95d003b4e,People,dead,Sem identificação,"18/07/2022, 12:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50828,"Travessa Joana D'arc - São Gonçalo do Retiro, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,SAO GONCALO,,,-12.9515004,-38.4689361,"18/07/2022, 15:00:00",true,true,PM (Rondesp CT),Ação policial,,,false,1fa2bd75-af4d-4e83-8cb4-7ad42746212a,People,dead,Sem identificação,"18/07/2022, 17:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50832,"Rua do Marotinho - Fazenda Grande do Retiro, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,FAZENDA GRANDE DO RETIRO,,MAROTINHO,-12.9402645,-38.4791887,"18/07/2022, 17:00:00",false,false,,Homicidio/Tentativa,,,false,bc817824-67c3-4130-9a66-36621bab2282,People,dead,Sem identificação,"18/07/2022, 17:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50855,"Águas Claras, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,AGUAS CLARAS,,LOTEAMENTO CONDOR,-12.8914878,-38.4381777,"19/07/2022, 06:30:00",true,true,"PM (3ª CIPM, PM Rondesp CT)",Operação policial,,,false,06676b1a-5122-461f-9c40-8b38634ea415,People,dead,Sem identificação,"19/07/2022, 06:30:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50855,"Águas Claras, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,AGUAS CLARAS,,LOTEAMENTO CONDOR,-12.8914878,-38.4381777,"19/07/2022, 06:30:00",true,true,"PM (3ª CIPM, PM Rondesp CT)",Operação policial,,,false,b3693d2e-01b8-4cb0-b850-b21c9e08cbc9,People,dead,Sem identificação,"19/07/2022, 06:30:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50839,"Praia do Farol da Barra, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,BARRA,,,-13.0098997,-38.5284848,"19/07/2022, 12:00:00",false,false,,Homicidio/Tentativa,,,false,2860abf3-50de-4bdd-8913-f206fed77fb5,People,dead,Sem identificação,"18/07/2022, 21:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
50847,"Avenida Manoel Dias da Silva - Pituba, Salvador - BA, Brasil",Nordeste,Bahia,Salvador,PITUBA,,,-13.0064531,-38.461102,"19/07/2022, 16:30:00",false,false,,Tentativa/Roubo,,,false,b43d59d5-da0b-412b-8c7b-78670c152b3b,People,wounded,Sem identificação,,Civilian,52,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
